,EventID,Start_Time,End_Time,Outage_Duration_In_Days,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Risk_Classification
170,171,12/2/2017 14:00,12/2/2017 18:00,0.17,2017,12,PMC_AG,PMC,Approved,Forced,334.796,Operational issues caused real time forced outage.,High Risk
171,172,12/8/2017 11:00,12/8/2017 11:00,0,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,25.81,Deviation from resource plan,High Risk
172,173,12/11/2017 11:30,12/11/2017 11:30,0,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,33.58,Unit did not reach target,High Risk
173,174,12/11/2017 11:00,12/11/2017 11:00,0,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,34.082,Unit did not reach target,High Risk
174,175,12/11/2017 10:00,12/11/2017 10:00,0,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,116.929,Unit did not reach target,High Risk
175,176,12/5/2017 16:30,12/5/2017 17:00,0.02,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,10,deviation from resource plan,High Risk
176,177,12/4/2017 12:00,12/4/2017 12:00,0,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,16.9,Deviation from resource plan,High Risk
177,178,12/10/2017 14:00,12/10/2017 14:00,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,29.4,TES Report - constrained off MW's.,High Risk
178,179,12/8/2017 17:00,12/9/2017 8:30,0.65,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,68,TES Report - constrained off MW's.,High Risk
179,180,12/8/2017 16:30,12/8/2017 16:30,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,67.5,TES Report - constrained off MW's.,High Risk
180,181,12/8/2017 16:00,12/8/2017 16:00,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,67.7,TES Report - constrained off MW's.,High Risk
181,182,12/8/2017 15:30,12/8/2017 15:30,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,67.2,TES Report - constrained off MW's.,High Risk
182,183,12/8/2017 15:00,12/8/2017 15:00,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,67.3,TES Report - constrained off MW's.,High Risk
183,184,12/8/2017 14:30,12/8/2017 14:30,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,52,TES Report - constrained off MW's.,High Risk
184,185,12/8/2017 13:00,12/8/2017 13:00,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,15.9,TES Report - constrained off MW's.,High Risk
185,186,12/5/2017 6:00,12/5/2017 13:30,0.31,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,TES Report - constrained off MW's.,High Risk
186,187,12/5/2017 5:30,12/5/2017 5:30,0,2017,12,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,42.6,TES Report - constrained off MW's.,High Risk
187,188,12/12/2017 11:30,12/12/2017 11:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,20.65,Refinery issues causing steam & power imbalance.,High Risk
188,189,12/12/2017 11:00,12/12/2017 11:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,18.59,Refinery issues causing steam & power imbalance.,High Risk
2735,2736,11/18/2016 21:00,11/21/2016 7:30,2.44,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),211,Outage to enable PA Duct repairs,N/A
190,191,11/29/2017 11:30,11/29/2017 16:30,0.21,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Opportunistic Maintenance (Planned),116,GT2B lube oil system vacuum pump retrofit.,N/A
191,192,12/9/2017 10:00,12/9/2017 10:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,17.59,Refinery steam and power imbalance.,High Risk
192,193,12/9/2017 9:30,12/9/2017 9:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,15.09,Refinery steam and power imbalance.,High Risk
193,194,12/4/2017 12:30,12/4/2017 12:30,0,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,8.94,Deviation from resource plan,High Risk
194,195,12/3/2017 22:00,12/3/2017 22:00,0,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,18.22,Deviation from resource plan,High Risk
195,196,12/3/2017 14:00,12/3/2017 14:00,0,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,14.56,Deviation from resource plan,High Risk
196,197,11/30/2017 10:30,11/30/2017 10:30,0,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,22.38,Deviation from resource plan,High Risk
197,198,11/30/2017 10:30,11/30/2017 10:30,0,2017,11,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,42.1,Extended commissioning generator rotor balance,Low Risk
198,199,11/30/2017 7:00,11/30/2017 7:00,0,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,28.6,Extended commissioning generator rotor balance,High Risk
199,200,11/30/2017 6:30,11/30/2017 6:30,0,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,33.9,Extended commissioning generator rotor balance,High Risk
200,201,11/30/2017 4:30,11/30/2017 4:30,0,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,38.3,Extended commissioning generator rotor balance,High Risk
201,202,11/29/2017 16:30,11/30/2017 4:00,0.48,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Planned outage - extended commissioning for generator rotor balancing,High Risk
202,203,12/15/2017 9:00,12/15/2017 10:00,0.04,2017,12,MWF_MUMBIDA_WF1,MCG,Approved,Scheduled (Planned),55,Transformer maint,N/A
203,204,12/11/2017 10:30,12/12/2017 0:30,0.58,2017,12,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM for compressor wash,N/A
204,205,12/10/2017 15:00,12/10/2017 15:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,19.26,Low refinery steam demand due to holed F31 thickener feed line,High Risk
205,206,12/10/2017 9:00,12/10/2017 9:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.99,Low refinery steam demand due to holed F31 thickener feed line,High Risk
206,207,12/10/2017 8:30,12/10/2017 8:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.28,Low refinery steam demand due to holed F31 thickener line,High Risk
207,208,12/10/2017 8:00,12/10/2017 8:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.57,Low steam flow due to holed F31 thickener line,High Risk
208,209,12/10/2017 7:30,12/10/2017 7:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.35,Low flow steam due to holed F31 thickener feed line,High Risk
209,210,12/9/2017 17:30,12/9/2017 17:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,22.15,Steam flow curtailment within the refinery,High Risk
210,211,12/9/2017 17:00,12/9/2017 17:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,22.46,Steam flow curtailment within the refinery,High Risk
211,212,12/10/2017 0:00,12/10/2017 0:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,20.47,Steam flow curtailment in the refinery.,High Risk
212,213,12/9/2017 11:30,12/9/2017 11:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,21.04,Steam flow curtailment in the refinery.,High Risk
213,214,12/9/2017 11:00,12/9/2017 11:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,21.05,Steam flow curtailment in the refinery.,High Risk
214,215,12/9/2017 10:30,12/9/2017 10:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,20.13,Steam flow curtailment in the refinery.,High Risk
215,216,12/9/2017 10:00,12/9/2017 10:00,0,2017,12,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.72,Steam flow curtailment in the refinery.,Low Risk
216,217,12/9/2017 9:30,12/9/2017 9:30,0,2017,12,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.94,Steam flow curtailment in the refinery.,Low Risk
217,218,12/9/2017 9:00,12/9/2017 9:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.33,Steam flow curtailment in the refinery.,High Risk
218,219,12/9/2017 8:30,12/9/2017 8:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,12,Steam flow curtailment in the refinery.,High Risk
219,220,12/18/2017 6:00,12/18/2017 15:30,0.4,2017,12,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),31.1,Western Power Circuit Breaker Outage,N/A
220,221,12/18/2017 8:00,12/19/2017 13:00,1.21,2017,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),80,R2 model validation and performance tests,N/A
2736,2737,11/17/2016 8:00,11/18/2016 7:30,0.98,2016,11,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),41,Cooling Tower Cell maintenance.,N/A
2737,2738,11/18/2016 8:00,11/21/2016 7:30,2.98,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),41,Cooling Tower Cell maintenance.,N/A
2778,2779,11/6/2016 20:30,11/6/2016 20:30,0,2016,11,MELK_G7,MELK,Approved,Forced,33.66,Delay during synchronization,High Risk
2779,2780,11/6/2016 20:00,11/6/2016 20:00,0,2016,11,MELK_G7,MELK,Approved,Forced,42.93,Delay during synchronization,High Risk
225,226,11/27/2017 10:30,11/27/2017 15:30,0.21,2017,11,PERTHENERGY_KORL_GT1,PUG,Rejected,Opportunistic Maintenance (Planned),56,GT2B lube oil system vacuum pump retrofit.,N/A
226,227,12/14/2017 7:00,12/15/2017 17:00,1.42,2017,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,Maintain circuit breaker EMD801.1,N/A
2780,2781,11/6/2016 19:30,11/6/2016 19:30,0,2016,11,MELK_G7,MELK,Approved,Forced,53.47,Delay during synchronization,High Risk
228,229,12/1/2017 0:00,12/1/2017 0:00,0,2017,12,BW1_GREENWATERS_G2,GW,Approved,Forced,29.89,Operational Issues caused real time forced outage.,High Risk
229,230,11/29/2017 19:30,11/30/2017 11:30,0.67,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT2A gas control valve actuator failed and required replacement.,High Risk
230,231,11/27/2017 6:00,11/28/2017 9:30,1.15,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT1 - one of the engine wiring loom failed and required replacement.,High Risk
231,232,11/25/2017 16:00,11/26/2017 9:30,0.73,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT1 tripped on EGT failure requiring change-out of parts.,High Risk
232,233,11/27/2017 6:00,11/27/2017 6:00,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.8,TES Report - constrained off MW's.,High Risk
233,234,12/3/2017 13:30,12/3/2017 13:30,0,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,33.648,Output reduced due to ambient conditions.,High Risk
234,235,11/29/2017 20:30,11/29/2017 20:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.213,Plant failed to reach target due to operational issue.,High Risk
235,236,11/29/2017 20:00,11/29/2017 20:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,20.599,Plant failed to reach target due to operational issue.,High Risk
236,237,11/29/2017 19:30,11/29/2017 19:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.08,Plant failed to reach target due to operational issue.,High Risk
237,238,11/29/2017 19:00,11/29/2017 19:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.69,Plant failed to reach target due to operational issue.,High Risk
238,239,11/29/2017 18:30,11/29/2017 18:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.216,Plant failed to reach target due to operational issue.,High Risk
239,240,11/29/2017 18:00,11/29/2017 18:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.259,Plant failed to reach target due to operational issue.,High Risk
240,241,11/29/2017 17:30,11/29/2017 17:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.463,Plant failed to reach target due to operational issue.,High Risk
241,242,11/29/2017 17:00,11/29/2017 17:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.75,Plant failed to reach target due to operational issue.,High Risk
242,243,11/29/2017 16:30,11/29/2017 16:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.884,Plant failed to reach target due to operational issue.,High Risk
243,244,11/29/2017 16:00,11/29/2017 16:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.668,Plant failed to reach target due to operational issue.,High Risk
244,245,11/29/2017 15:30,11/29/2017 15:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.897,Plant failed to reach target due to operational issue.,High Risk
245,246,11/29/2017 15:00,11/29/2017 15:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.786,Plant failed to reach target due to operational issue.,High Risk
246,247,11/29/2017 14:30,11/29/2017 14:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.636,Plant failed to reach target due to operational issue.,High Risk
247,248,11/29/2017 14:00,11/29/2017 14:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.615,Plant failed to reach target due to operational issue.,High Risk
248,249,11/29/2017 13:30,11/29/2017 13:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.628,Plant failed to reach target due to operational issue.,High Risk
249,250,11/29/2017 13:00,11/29/2017 13:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.261,Plant failed to reach target due to operational issue.,High Risk
250,251,12/4/2017 6:30,12/4/2017 6:30,0,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,133.798,Late ramp up.,High Risk
251,252,11/27/2017 5:30,11/27/2017 5:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,138.9,Late ramp up,High Risk
252,253,11/26/2017 13:30,11/26/2017 13:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,148.125,Late ramp up,High Risk
2781,2782,11/6/2016 1:00,11/6/2016 19:00,0.75,2016,11,MELK_G7,MELK,Approved,Forced,55,Governor Control Fault,High Risk
2795,2796,11/14/2016 8:00,11/15/2016 11:30,1.15,2016,11,MELK_G7,MELK,Approved,Scheduled (Planned),227,Outage Extension,N/A
255,256,12/21/2017 2:00,12/22/2017 13:00,1.46,2017,12,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,Lube oil Pump seal inspection,N/A
256,257,12/20/2017 2:00,12/21/2017 0:30,0.94,2017,12,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,Power Turbine Borescope inspection,N/A
2800,2801,11/3/2016 19:30,11/3/2016 19:30,0,2016,11,MELK_G7,MELK,Approved,Forced,41.22,Temperature related issues on ramp up,High Risk
2801,2802,11/3/2016 19:00,11/3/2016 19:00,0,2016,11,MELK_G7,MELK,Approved,Forced,48.85,Temperature related issues on ramp up,High Risk
259,260,12/2/2017 3:00,12/2/2017 4:00,0.04,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,26.1,Communications outage,High Risk
260,261,12/20/2017 7:00,12/20/2017 17:00,0.42,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valves testing and certification,N/A
261,262,12/19/2017 7:00,12/19/2017 17:00,0.42,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valve testing and certiification,N/A
262,263,12/18/2017 7:00,12/18/2017 17:00,0.42,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valves testing and certification,N/A
263,264,12/5/2017 18:30,12/5/2017 18:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.38,Refinery steam & power imbalance.,High Risk
264,265,12/5/2017 18:00,12/5/2017 18:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,15.64,Refinery steam & power imbalance.,High Risk
265,266,12/5/2017 17:30,12/5/2017 17:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,10.24,Refinery steam & power imbalance.,High Risk
266,267,11/23/2017 15:00,11/23/2017 16:30,0.06,2017,11,AURICON_PNJ_U1,AURICON,Approved,Consequential,44.5,TX1 de-energised to facilitate Western Power works.,N/A
267,268,12/4/2017 9:30,12/4/2017 14:00,0.19,2017,12,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM for compressor wash,N/A
268,269,12/1/2017 16:00,12/1/2017 16:30,0.02,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,34,Load control setting error,High Risk
269,270,12/2/2017 17:00,12/2/2017 17:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.12,Refinery steam and power imbalance.,High Risk
270,271,12/2/2017 16:30,12/2/2017 16:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.45,Refinery steam and power imbalance.,High Risk
271,272,12/2/2017 16:00,12/2/2017 16:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,17.83,Refinery steam and power imbalance.,High Risk
272,273,12/2/2017 15:30,12/2/2017 15:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.56,Refinery steam and power imbalance.,High Risk
273,274,12/2/2017 15:00,12/2/2017 15:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.36,Refinery steam and power imbalance.,High Risk
274,275,12/2/2017 14:30,12/2/2017 14:30,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.09,Refinery steam and power imbalance.,High Risk
275,276,12/2/2017 9:00,12/2/2017 9:00,0,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.88,Refinery steam power imbalance.,High Risk
276,277,11/23/2017 17:00,11/25/2017 16:00,1.96,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,Output from wind farm limited.,High Risk
277,278,11/23/2017 15:00,11/23/2017 16:30,0.06,2017,11,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15.1,TX1 de-energised to facilitate Western Power works.,High Risk
278,279,11/23/2017 7:30,11/23/2017 14:30,0.29,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,Output from wind farm limited.,High Risk
279,280,11/23/2017 4:30,11/23/2017 7:00,0.1,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,44.65,Output from wind farm limited.,High Risk
280,281,11/27/2017 8:00,11/27/2017 15:30,0.31,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),N/A
281,282,12/1/2017 16:00,12/1/2017 16:30,0.02,2017,12,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),N/A
282,283,12/1/2017 16:00,12/1/2017 16:30,0.02,2017,12,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,FO (Western Power works),N/A
283,284,11/24/2017 6:00,11/24/2017 6:30,0.02,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),N/A
284,285,11/24/2017 6:00,11/24/2017 6:30,0.02,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,FO (Western Power works),N/A
285,286,11/24/2017 6:00,11/24/2017 18:30,0.52,2017,11,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,13.8,FO (Western Power works),Medium Risk
286,287,11/24/2017 6:00,11/24/2017 18:30,0.52,2017,11,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,21.6,FO (Western Power works),Medium Risk
287,288,11/29/2017 9:30,11/30/2017 0:00,0.6,2017,11,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODDM for the compressor wash,N/A
2802,2803,11/3/2016 18:30,11/3/2016 18:30,0,2016,11,MELK_G7,MELK,Approved,Forced,53.85,Temperature related issues on ramp up,High Risk
2806,2807,11/2/2016 8:00,11/3/2016 7:30,0.98,2016,11,MELK_G7,MELK,Approved,Forced,10,Loss of a cooling tower fan,High Risk
290,291,11/21/2017 18:30,11/21/2017 18:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.9,Unit had limited output.,High Risk
291,292,11/21/2017 18:00,11/21/2017 18:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,16.228,Unit did not reach target.,High Risk
292,293,11/21/2017 17:30,11/21/2017 17:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,16.919,Unit did not reach target.,High Risk
293,294,11/21/2017 17:00,11/21/2017 17:00,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,65.113,Unit did not reach target.,High Risk
294,295,11/21/2017 16:30,11/21/2017 16:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,107.768,Unit did not reach target due to unit trip.,High Risk
295,296,11/20/2017 15:30,11/20/2017 15:30,0,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,148.288,Unit did not meet target during ramp-up,High Risk
2807,2808,11/3/2016 6:00,11/3/2016 18:00,0.5,2016,11,MELK_G7,MELK,Approved,Forced,55,Under Voltage Relay Trip,High Risk
297,298,11/23/2017 7:00,11/23/2017 7:00,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.6,TES Report - constrained off MW's.,High Risk
298,299,11/20/2017 17:00,11/20/2017 17:00,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,62.4,TES Report - constrained off MW's.,High Risk
299,300,11/20/2017 16:30,11/20/2017 16:30,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,16.9,TES Report - constrained off MW's.,High Risk
300,301,11/30/2017 6:00,11/30/2017 9:00,0.13,2017,11,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Power supply to site was removed due to fault on Western Power Network (Incident #4042475 and 4042555). Site cannot operate when Western Power network is down. Will request conversion to consequential.,N/A
301,302,11/28/2017 9:30,11/29/2017 0:00,0.6,2017,11,PJRH_GT11,PJRH,Rejected,Opportunistic Maintenance (Planned),38.293,ODOM,N/A
302,303,11/16/2017 23:00,11/16/2017 23:00,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.6,TES Report - constrained off MW's.,Medium Risk
303,304,11/16/2017 10:30,11/16/2017 10:30,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,19.2,TES Report - constrained off MW's.,Medium Risk
304,305,11/16/2017 9:30,11/16/2017 9:30,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,TES Report - constrained off MW's.,Medium Risk
305,306,11/15/2017 16:30,11/15/2017 16:30,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,TES Report - constrained off MW's,Medium Risk
306,307,11/15/2017 13:30,11/15/2017 13:30,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.9,TES Report - constrained off MW's,Medium Risk
307,308,11/13/2017 16:00,11/13/2017 16:00,0,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By System Management,Forced,15.4,TES Report - constrained off MW's.,Low Risk
308,309,11/28/2017 17:30,11/28/2017 17:30,0,2017,11,KORL_GT3,KORL,Approved,Forced,46.24,Partial forced outage,High Risk
309,310,11/28/2017 17:00,11/28/2017 17:00,0,2017,11,KORL_GT3,KORL,Approved,Forced,54.91,Partial forced outage,High Risk
310,311,11/25/2017 2:00,11/25/2017 2:30,0.02,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 fire protection panel instrument fault ,High Risk
311,312,11/24/2017 20:30,11/24/2017 21:00,0.02,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 Fire protection instrument fault,High Risk
